# BH-FRW Full Evolution Sandbox v0.3
# log10(M/Msun)=22.5
# Om=0.3, Or=0.0001, H0=70
# log10(Ec2)=8, dTau=0.001, maxSteps=200000
# mode=QUANTUM, stopAtBounce=true
# OmegaL0=6.674188e-1, OmegaK=0.032481
# tau_today=0.954000 (where a=1)
# t_today_Gyr=13.326
# back_reason=bounce_boundary_reached, fwd_reason=a_stop_reached
# tau=0 at bounce; tau=tau_today at a=1 (today); tau increases into future
# ---
tau,a,E,E2_over_Ec2,mode
7.15000000e-1,7.73494439e-1,1.17057615e+0,1.37024854e-8,1
7.16000000e-1,7.74400006e-1,1.16955068e+0,1.36784881e-8,1
7.17000000e-1,7.75305839e-1,1.16852874e+0,1.36545944e-8,1
7.18000000e-1,7.76211940e-1,1.16751031e+0,1.36308035e-8,1
7.19000000e-1,7.77118311e-1,1.16649539e+0,1.36071150e-8,1
7.20000000e-1,7.78024951e-1,1.16548394e+0,1.35835283e-8,1
7.21000000e-1,7.78931862e-1,1.16447596e+0,1.35600429e-8,1
7.22000000e-1,7.79839046e-1,1.16347144e+0,1.35366581e-8,1
7.23000000e-1,7.80746504e-1,1.16247036e+0,1.35133735e-8,1
7.24000000e-1,7.81654236e-1,1.16147270e+0,1.34901885e-8,1
7.25000000e-1,7.82562244e-1,1.16047845e+0,1.34671024e-8,1
7.26000000e-1,7.83470530e-1,1.15948759e+0,1.34441149e-8,1
7.27000000e-1,7.84379093e-1,1.15850011e+0,1.34212253e-8,1
7.28000000e-1,7.85287937e-1,1.15751600e+0,1.33984332e-8,1
7.29000000e-1,7.86197061e-1,1.15653524e+0,1.33757379e-8,1
7.30000000e-1,7.87106466e-1,1.15555782e+0,1.33531390e-8,1
7.31000000e-1,7.88016155e-1,1.15458372e+0,1.33306359e-8,1
7.32000000e-1,7.88926128e-1,1.15361293e+0,1.33082281e-8,1
7.33000000e-1,7.89836387e-1,1.15264543e+0,1.32859151e-8,1
7.34000000e-1,7.90746931e-1,1.15168122e+0,1.32636964e-8,1
7.35000000e-1,7.91657764e-1,1.15072027e+0,1.32415715e-8,1
7.36000000e-1,7.92568885e-1,1.14976257e+0,1.32195399e-8,1
7.37000000e-1,7.93480296e-1,1.14880811e+0,1.31976010e-8,1
7.38000000e-1,7.94391999e-1,1.14785688e+0,1.31757543e-8,1
7.39000000e-1,7.95303993e-1,1.14690886e+0,1.31539994e-8,1
7.40000000e-1,7.96216282e-1,1.14596403e+0,1.31323358e-8,1
7.41000000e-1,7.97128864e-1,1.14502240e+0,1.31107630e-8,1
7.42000000e-1,7.98041743e-1,1.14408393e+0,1.30892805e-8,1
7.43000000e-1,7.98954918e-1,1.14314862e+0,1.30678878e-8,1
7.44000000e-1,7.99868392e-1,1.14221645e+0,1.30465844e-8,1
7.45000000e-1,8.00782165e-1,1.14128742e+0,1.30253699e-8,1
7.46000000e-1,8.01696238e-1,1.14036150e+0,1.30042437e-8,1
7.47000000e-1,8.02610612e-1,1.13943869e+0,1.29832055e-8,1
7.48000000e-1,8.03525289e-1,1.13851897e+0,1.29622547e-8,1
7.49000000e-1,8.04440270e-1,1.13760234e+0,1.29413909e-8,1
7.50000000e-1,8.05355556e-1,1.13668876e+0,1.29206136e-8,1
7.51000000e-1,8.06271148e-1,1.13577825e+0,1.28999224e-8,1
7.52000000e-1,8.07187047e-1,1.13487077e+0,1.28793168e-8,1
7.53000000e-1,8.08103254e-1,1.13396632e+0,1.28587963e-8,1
7.54000000e-1,8.09019771e-1,1.13306489e+0,1.28383605e-8,1
7.55000000e-1,8.09936599e-1,1.13216646e+0,1.28180090e-8,1
7.56000000e-1,8.10853738e-1,1.13127102e+0,1.27977413e-8,1
7.57000000e-1,8.11771190e-1,1.13037856e+0,1.27775570e-8,1
7.58000000e-1,8.12688956e-1,1.12948906e+0,1.27574556e-8,1
7.59000000e-1,8.13607037e-1,1.12860252e+0,1.27374367e-8,1
7.60000000e-1,8.14525434e-1,1.12771892e+0,1.27174999e-8,1
7.61000000e-1,8.15444149e-1,1.12683826e+0,1.26976447e-8,1
7.62000000e-1,8.16363182e-1,1.12596051e+0,1.26778708e-8,1
7.63000000e-1,8.17282535e-1,1.12508566e+0,1.26581776e-8,1
7.64000000e-1,8.18202208e-1,1.12421371e+0,1.26385648e-8,1
7.65000000e-1,8.19122204e-1,1.12334464e+0,1.26190319e-8,1
7.66000000e-1,8.20042522e-1,1.12247844e+0,1.25995786e-8,1
7.67000000e-1,8.20963164e-1,1.12161510e+0,1.25802044e-8,1
7.68000000e-1,8.21884132e-1,1.12075460e+0,1.25609090e-8,1
7.69000000e-1,8.22805425e-1,1.11989694e+0,1.25416918e-8,1
7.70000000e-1,8.23727047e-1,1.11904211e+0,1.25225525e-8,1
7.71000000e-1,8.24648996e-1,1.11819008e+0,1.25034908e-8,1
7.72000000e-1,8.25571276e-1,1.11734086e+0,1.24845061e-8,1
7.73000000e-1,8.26493886e-1,1.11649443e+0,1.24655982e-8,1
7.74000000e-1,8.27416828e-1,1.11565077e+0,1.24467665e-8,1
7.75000000e-1,8.28340103e-1,1.11480988e+0,1.24280108e-8,1
7.76000000e-1,8.29263712e-1,1.11397174e+0,1.24093306e-8,1
7.77000000e-1,8.30187656e-1,1.11313635e+0,1.23907256e-8,1
7.78000000e-1,8.31111936e-1,1.11230370e+0,1.23721953e-8,1
7.79000000e-1,8.32036554e-1,1.11147376e+0,1.23537394e-8,1
7.80000000e-1,8.32961511e-1,1.11064654e+0,1.23353575e-8,1
7.81000000e-1,8.33886806e-1,1.10982201e+0,1.23170492e-8,1
7.82000000e-1,8.34812443e-1,1.10900018e+0,1.22988141e-8,1
7.83000000e-1,8.35738421e-1,1.10818102e+0,1.22806520e-8,1
7.84000000e-1,8.36664742e-1,1.10736454e+0,1.22625623e-8,1
7.85000000e-1,8.37591407e-1,1.10655071e+0,1.22445448e-8,1
7.86000000e-1,8.38518418e-1,1.10573952e+0,1.22265990e-8,1
7.87000000e-1,8.39445774e-1,1.10493097e+0,1.22087247e-8,1
7.88000000e-1,8.40373477e-1,1.10412505e+0,1.21909214e-8,1
7.89000000e-1,8.41301529e-1,1.10332174e+0,1.21731888e-8,1
7.90000000e-1,8.42229930e-1,1.10252104e+0,1.21555265e-8,1
7.91000000e-1,8.43158682e-1,1.10172293e+0,1.21379342e-8,1
7.92000000e-1,8.44087785e-1,1.10092740e+0,1.21204116e-8,1
7.93000000e-1,8.45017241e-1,1.10013445e+0,1.21029582e-8,1
7.94000000e-1,8.45947051e-1,1.09934406e+0,1.20855737e-8,1
7.95000000e-1,8.46877215e-1,1.09855622e+0,1.20682579e-8,1
7.96000000e-1,8.47807736e-1,1.09777093e+0,1.20510103e-8,1
7.97000000e-1,8.48738613e-1,1.09698817e+0,1.20338306e-8,1
7.98000000e-1,8.49669849e-1,1.09620793e+0,1.20167184e-8,1
7.99000000e-1,8.50601443e-1,1.09543021e+0,1.19996735e-8,1
8.00000000e-1,8.51533398e-1,1.09465498e+0,1.19826955e-8,1
8.01000000e-1,8.52465714e-1,1.09388225e+0,1.19657840e-8,1
8.02000000e-1,8.53398393e-1,1.09311201e+0,1.19489388e-8,1
8.03000000e-1,8.54331435e-1,1.09234424e+0,1.19321595e-8,1
8.04000000e-1,8.55264842e-1,1.09157893e+0,1.19154457e-8,1
8.05000000e-1,8.56198614e-1,1.09081607e+0,1.18987972e-8,1
8.06000000e-1,8.57132752e-1,1.09005566e+0,1.18822137e-8,1
8.07000000e-1,8.58067259e-1,1.08929769e+0,1.18656947e-8,1
8.08000000e-1,8.59002134e-1,1.08854214e+0,1.18492401e-8,1
8.09000000e-1,8.59937379e-1,1.08778901e+0,1.18328494e-8,1
8.10000000e-1,8.60872996e-1,1.08703828e+0,1.18165224e-8,1
8.11000000e-1,8.61808984e-1,1.08628995e+0,1.18002587e-8,1
8.12000000e-1,8.62745345e-1,1.08554401e+0,1.17840581e-8,1
8.13000000e-1,8.63682080e-1,1.08480044e+0,1.17679202e-8,1
8.14000000e-1,8.64619191e-1,1.08405925e+0,1.17518447e-8,1
8.15000000e-1,8.65556678e-1,1.08332041e+0,1.17358313e-8,1
8.16000000e-1,8.66494542e-1,1.08258393e+0,1.17198798e-8,1
8.17000000e-1,8.67432784e-1,1.08184979e+0,1.17039897e-8,1
8.18000000e-1,8.68371406e-1,1.08111798e+0,1.16881609e-8,1
8.19000000e-1,8.69310409e-1,1.08038849e+0,1.16723930e-8,1
8.20000000e-1,8.70249793e-1,1.07966132e+0,1.16566858e-8,1
8.21000000e-1,8.71189559e-1,1.07893645e+0,1.16410388e-8,1
8.22000000e-1,8.72129709e-1,1.07821388e+0,1.16254519e-8,1
8.23000000e-1,8.73070244e-1,1.07749360e+0,1.16099248e-8,1
8.24000000e-1,8.74011165e-1,1.07677560e+0,1.15944570e-8,1
8.25000000e-1,8.74952473e-1,1.07605987e+0,1.15790485e-8,1
8.26000000e-1,8.75894168e-1,1.07534640e+0,1.15636989e-8,1
8.27000000e-1,8.76836252e-1,1.07463518e+0,1.15484078e-8,1
8.28000000e-1,8.77778727e-1,1.07392621e+0,1.15331751e-8,1
8.29000000e-1,8.78721592e-1,1.07321947e+0,1.15180004e-8,1
8.30000000e-1,8.79664849e-1,1.07251496e+0,1.15028835e-8,1
8.31000000e-1,8.80608500e-1,1.07181266e+0,1.14878240e-8,1
8.32000000e-1,8.81552545e-1,1.07111258e+0,1.14728218e-8,1
8.33000000e-1,8.82496984e-1,1.07041470e+0,1.14578765e-8,1
8.34000000e-1,8.83441820e-1,1.06971902e+0,1.14429878e-8,1
8.35000000e-1,8.84387054e-1,1.06902551e+0,1.14281556e-8,1
8.36000000e-1,8.85332686e-1,1.06833419e+0,1.14133795e-8,1
8.37000000e-1,8.86278717e-1,1.06764503e+0,1.13986592e-8,1
8.38000000e-1,8.87225148e-1,1.06695803e+0,1.13839946e-8,1
8.39000000e-1,8.88171981e-1,1.06627319e+0,1.13693852e-8,1
8.40000000e-1,8.89119217e-1,1.06559049e+0,1.13548310e-8,1
8.41000000e-1,8.90066856e-1,1.06490992e+0,1.13403315e-8,1
8.42000000e-1,8.91014899e-1,1.06423148e+0,1.13258866e-8,1
8.43000000e-1,8.91963348e-1,1.06355516e+0,1.13114959e-8,1
8.44000000e-1,8.92912204e-1,1.06288095e+0,1.12971593e-8,1
8.45000000e-1,8.93861467e-1,1.06220885e+0,1.12828765e-8,1
8.46000000e-1,8.94811140e-1,1.06153884e+0,1.12686472e-8,1
8.47000000e-1,8.95761222e-1,1.06087092e+0,1.12544712e-8,1
8.48000000e-1,8.96711714e-1,1.06020508e+0,1.12403482e-8,1
8.49000000e-1,8.97662619e-1,1.05954131e+0,1.12262780e-8,1
8.50000000e-1,8.98613936e-1,1.05887960e+0,1.12122603e-8,1
8.51000000e-1,8.99565667e-1,1.05821996e+0,1.11982949e-8,1
8.52000000e-1,9.00517813e-1,1.05756236e+0,1.11843815e-8,1
8.53000000e-1,9.01470375e-1,1.05690680e+0,1.11705199e-8,1
8.54000000e-1,9.02423354e-1,1.05625327e+0,1.11567099e-8,1
8.55000000e-1,9.03376751e-1,1.05560177e+0,1.11429511e-8,1
8.56000000e-1,9.04330566e-1,1.05495229e+0,1.11292435e-8,1
8.57000000e-1,9.05284802e-1,1.05430482e+0,1.11155867e-8,1
8.58000000e-1,9.06239459e-1,1.05365935e+0,1.11019805e-8,1
8.59000000e-1,9.07194538e-1,1.05301588e+0,1.10884246e-8,1
8.60000000e-1,9.08150040e-1,1.05237440e+0,1.10749189e-8,1
8.61000000e-1,9.09105966e-1,1.05173490e+0,1.10614631e-8,1
8.62000000e-1,9.10062318e-1,1.05109737e+0,1.10480569e-8,1
8.63000000e-1,9.11019095e-1,1.05046181e+0,1.10347002e-8,1
8.64000000e-1,9.11976300e-1,1.04982820e+0,1.10213927e-8,1
8.65000000e-1,9.12933932e-1,1.04919655e+0,1.10081342e-8,1
8.66000000e-1,9.13891994e-1,1.04856685e+0,1.09949244e-8,1
8.67000000e-1,9.14850486e-1,1.04793908e+0,1.09817632e-8,1
8.68000000e-1,9.15809410e-1,1.04731324e+0,1.09686503e-8,1
8.69000000e-1,9.16768766e-1,1.04668932e+0,1.09555855e-8,1
8.70000000e-1,9.17728555e-1,1.04606732e+0,1.09425685e-8,1
8.71000000e-1,9.18688778e-1,1.04544723e+0,1.09295992e-8,1
8.72000000e-1,9.19649436e-1,1.04482904e+0,1.09166773e-8,1
8.73000000e-1,9.20610531e-1,1.04421274e+0,1.09038027e-8,1
8.74000000e-1,9.21572063e-1,1.04359834e+0,1.08909750e-8,1
8.75000000e-1,9.22534034e-1,1.04298581e+0,1.08781942e-8,1
8.76000000e-1,9.23496444e-1,1.04237516e+0,1.08654599e-8,1
8.77000000e-1,9.24459294e-1,1.04176638e+0,1.08527720e-8,1
8.78000000e-1,9.25422585e-1,1.04115945e+0,1.08401302e-8,1
8.79000000e-1,9.26386319e-1,1.04055438e+0,1.08275344e-8,1
8.80000000e-1,9.27350496e-1,1.03995116e+0,1.08149843e-8,1
8.81000000e-1,9.28315118e-1,1.03934978e+0,1.08024797e-8,1
8.82000000e-1,9.29280185e-1,1.03875023e+0,1.07900204e-8,1
8.83000000e-1,9.30245698e-1,1.03815250e+0,1.07776063e-8,1
8.84000000e-1,9.31211659e-1,1.03755660e+0,1.07652371e-8,1
8.85000000e-1,9.32178069e-1,1.03696251e+0,1.07529126e-8,1
8.86000000e-1,9.33144927e-1,1.03637023e+0,1.07406326e-8,1
8.87000000e-1,9.34112236e-1,1.03577975e+0,1.07283969e-8,1
8.88000000e-1,9.35079997e-1,1.03519106e+0,1.07162054e-8,1
8.89000000e-1,9.36048210e-1,1.03460416e+0,1.07040577e-8,1
8.90000000e-1,9.37016876e-1,1.03401903e+0,1.06919538e-8,1
8.91000000e-1,9.37985997e-1,1.03343569e+0,1.06798933e-8,1
8.92000000e-1,9.38955573e-1,1.03285411e+0,1.06678762e-8,1
8.93000000e-1,9.39925605e-1,1.03227429e+0,1.06559023e-8,1
8.94000000e-1,9.40896095e-1,1.03169623e+0,1.06439712e-8,1
8.95000000e-1,9.41867044e-1,1.03111992e+0,1.06320830e-8,1
8.96000000e-1,9.42838451e-1,1.03054535e+0,1.06202373e-8,1
8.97000000e-1,9.43810320e-1,1.02997251e+0,1.06084339e-8,1
8.98000000e-1,9.44782649e-1,1.02940141e+0,1.05966727e-8,1
8.99000000e-1,9.45755441e-1,1.02883203e+0,1.05849536e-8,1
9.00000000e-1,9.46728697e-1,1.02826437e+0,1.05732762e-8,1
9.01000000e-1,9.47702417e-1,1.02769842e+0,1.05616405e-8,1
9.02000000e-1,9.48676602e-1,1.02713417e+0,1.05500461e-8,1
9.03000000e-1,9.49651253e-1,1.02657162e+0,1.05384931e-8,1
9.04000000e-1,9.50626372e-1,1.02601077e+0,1.05269811e-8,1
9.05000000e-1,9.51601960e-1,1.02545160e+0,1.05155100e-8,1
9.06000000e-1,9.52578016e-1,1.02489412e+0,1.05040797e-8,1
9.07000000e-1,9.53554543e-1,1.02433831e+0,1.04926898e-8,1
9.08000000e-1,9.54531542e-1,1.02378417e+0,1.04813403e-8,1
9.09000000e-1,9.55509012e-1,1.02323169e+0,1.04700310e-8,1
9.10000000e-1,9.56486956e-1,1.02268087e+0,1.04587617e-8,1
9.11000000e-1,9.57465374e-1,1.02213170e+0,1.04475322e-8,1
9.12000000e-1,9.58444268e-1,1.02158418e+0,1.04363424e-8,1
9.13000000e-1,9.59423638e-1,1.02103829e+0,1.04251921e-8,1
9.14000000e-1,9.60403485e-1,1.02049404e+0,1.04140810e-8,1
9.15000000e-1,9.61383810e-1,1.01995142e+0,1.04030091e-8,1
9.16000000e-1,9.62364615e-1,1.01941042e+0,1.03919761e-8,1
9.17000000e-1,9.63345900e-1,1.01887104e+0,1.03809820e-8,1
9.18000000e-1,9.64327666e-1,1.01833326e+0,1.03700265e-8,1
9.19000000e-1,9.65309914e-1,1.01779710e+0,1.03591094e-8,1
9.20000000e-1,9.66292646e-1,1.01726253e+0,1.03482306e-8,1
9.21000000e-1,9.67275861e-1,1.01672955e+0,1.03373900e-8,1
9.22000000e-1,9.68259562e-1,1.01619817e+0,1.03265873e-8,1
9.23000000e-1,9.69243749e-1,1.01566836e+0,1.03158224e-8,1
9.24000000e-1,9.70228423e-1,1.01514014e+0,1.03050951e-8,1
9.25000000e-1,9.71213585e-1,1.01461348e+0,1.02944053e-8,1
9.26000000e-1,9.72199236e-1,1.01408839e+0,1.02837528e-8,1
9.27000000e-1,9.73185377e-1,1.01356486e+0,1.02731374e-8,1
9.28000000e-1,9.74172010e-1,1.01304289e+0,1.02625591e-8,1
9.29000000e-1,9.75159134e-1,1.01252247e+0,1.02520176e-8,1
9.30000000e-1,9.76146751e-1,1.01200359e+0,1.02415127e-8,1
9.31000000e-1,9.77134862e-1,1.01148624e+0,1.02310443e-8,1
9.32000000e-1,9.78123469e-1,1.01097044e+0,1.02206123e-8,1
9.33000000e-1,9.79112571e-1,1.01045616e+0,1.02102166e-8,1
9.34000000e-1,9.80102170e-1,1.00994340e+0,1.01998568e-8,1
9.35000000e-1,9.81092267e-1,1.00943216e+0,1.01895330e-8,1
9.36000000e-1,9.82082862e-1,1.00892243e+0,1.01792448e-8,1
9.37000000e-1,9.83073958e-1,1.00841421e+0,1.01689923e-8,1
9.38000000e-1,9.84065554e-1,1.00790749e+0,1.01587752e-8,1
9.39000000e-1,9.85057652e-1,1.00740227e+0,1.01485934e-8,1
9.40000000e-1,9.86050253e-1,1.00689854e+0,1.01384467e-8,1
9.41000000e-1,9.87043358e-1,1.00639629e+0,1.01283350e-8,1
9.42000000e-1,9.88036967e-1,1.00589552e+0,1.01182581e-8,1
9.43000000e-1,9.89031082e-1,1.00539623e+0,1.01082160e-8,1
9.44000000e-1,9.90025704e-1,1.00489841e+0,1.00982083e-8,1
9.45000000e-1,9.91020833e-1,1.00440206e+0,1.00882351e-8,1
9.46000000e-1,9.92016471e-1,1.00390717e+0,1.00782961e-8,1
9.47000000e-1,9.93012619e-1,1.00341373e+0,1.00683912e-8,1
9.48000000e-1,9.94009277e-1,1.00292174e+0,1.00585203e-8,1
9.49000000e-1,9.95006446e-1,1.00243120e+0,1.00486832e-8,1
9.50000000e-1,9.96004128e-1,1.00194210e+0,1.00388798e-8,1
9.51000000e-1,9.97002323e-1,1.00145443e+0,1.00291099e-8,1
9.52000000e-1,9.98001033e-1,1.00096820e+0,1.00193734e-8,1
9.53000000e-1,9.99000258e-1,1.00048338e+0,1.00096701e-8,1
9.54000000e-1,1.00000000e+0,9.99999995e-1,1.00000000e-8,1
9.54000000e-1,2.47422957e-3,4.17449524e+3,2.24798447e-1,1
9.55000000e-1,2.00350408e-2,1.94913738e+2,3.80058098e-4,1
9.56000000e-1,2.37506160e-2,1.50862611e+2,2.27647097e-4,1
9.57000000e-1,2.71982391e-2,1.23027458e+2,1.51380469e-4,1
9.58000000e-1,3.04409705e-2,1.03856708e+2,1.07873794e-4,1
9.59000000e-1,3.35199399e-2,8.98532587e+1,8.07426004e-5,1
9.60000000e-1,3.64637931e-2,7.91774045e+1,6.26945445e-5,1
9.61000000e-1,3.92934636e-2,7.07695878e+1,5.00858542e-5,1
9.62000000e-1,4.20248232e-2,6.39767147e+1,4.09318757e-5,1
9.63000000e-1,4.46702611e-2,5.83743872e+1,3.40768521e-5,1
9.64000000e-1,4.72396797e-2,5.36748925e+1,2.88107709e-5,1
9.65000000e-1,4.97411495e-2,4.96762922e+1,2.46779490e-5,1
9.66000000e-1,5.21813567e-2,4.62326824e+1,2.13750661e-5,1
9.67000000e-1,5.45659190e-2,4.32360229e+1,1.86938862e-5,1
9.68000000e-1,5.68996134e-2,4.06046049e+1,1.64876112e-5,1
9.69000000e-1,5.91865449e-2,3.82754906e+1,1.46503464e-5,1
9.70000000e-1,6.14302737e-2,3.61994168e+1,1.31041495e-5,1
9.71000000e-1,6.36339129e-2,3.43372723e+1,1.17906217e-5,1
9.72000000e-1,6.58002045e-2,3.26576110e+1,1.06653093e-5,1
9.73000000e-1,6.79315797e-2,3.11348624e+1,9.69389055e-6,1
9.74000000e-1,7.00302066e-2,2.97480201e+1,8.84952534e-6,1
9.75000000e-1,7.20980290e-2,2.84796674e+1,8.11098035e-6,1
9.76000000e-1,7.41367986e-2,2.73152417e+1,7.46127994e-6,1
9.77000000e-1,7.61481004e-2,2.62424728e+1,6.88672122e-6,1
9.78000000e-1,7.81333750e-2,2.52509494e+1,6.37614509e-6,1
9.79000000e-1,8.00939363e-2,2.43317793e+1,5.92038987e-6,1
9.80000000e-1,8.20309871e-2,2.34773224e+1,5.51187707e-6,1
9.81000000e-1,8.39456319e-2,2.26809780e+1,5.14429412e-6,1
9.82000000e-1,8.58388881e-2,2.19370135e+1,4.81234876e-6,1
9.83000000e-1,8.77116954e-2,2.12404262e+1,4.51157739e-6,1
9.84000000e-1,8.95649240e-2,2.05868310e+1,4.23819408e-6,1
9.85000000e-1,9.13993820e-2,1.99723680e+1,3.98897074e-6,1
9.86000000e-1,9.32158210e-2,1.93936256e+1,3.76114129e-6,1
9.87000000e-1,9.50149421e-2,1.88475779e+1,3.55232456e-6,1
9.88000000e-1,9.67974004e-2,1.83315314e+1,3.36046172e-6,1
9.89000000e-1,9.85638092e-2,1.78430804e+1,3.18376531e-6,1
9.90000000e-1,1.00314744e-1,1.73800698e+1,3.02067740e-6,1
9.91000000e-1,1.02050744e-1,1.69405635e+1,2.86983514e-6,1
9.92000000e-1,1.03772320e-1,1.65228166e+1,2.73004212e-6,1
9.93000000e-1,1.05479949e-1,1.61252530e+1,2.60024460e-6,1
9.94000000e-1,1.07174085e-1,1.57464453e+1,2.47951153e-6,1
9.95000000e-1,1.08855156e-1,1.53850974e+1,2.36701783e-6,1
9.96000000e-1,1.10523566e-1,1.50400302e+1,2.26203020e-6,1
9.97000000e-1,1.12179698e-1,1.47101682e+1,2.16389517e-6,1
9.98000000e-1,1.13823917e-1,1.43945288e+1,2.07202888e-6,1
9.99000000e-1,1.15456569e-1,1.40922121e+1,1.98590836e-6,1
1.00000000e+0,1.17077983e-1,1.38023927e+1,1.90506408e-6,1
1.00100000e+0,1.18688471e-1,1.35243121e+1,1.82907351e-6,1
1.00200000e+0,1.20288333e-1,1.32572716e+1,1.75755559e-6,1
1.00300000e+0,1.21877852e-1,1.30006273e+1,1.69016595e-6,1
1.00400000e+0,1.23457300e-1,1.27537842e+1,1.62659275e-6,1
1.00500000e+0,1.25026938e-1,1.25161918e+1,1.56655303e-6,1
1.00600000e+0,1.26587014e-1,1.22873403e+1,1.50978960e-6,1
1.00700000e+0,1.28137766e-1,1.20667565e+1,1.45606825e-6,1
1.00800000e+0,1.29679421e-1,1.18540009e+1,1.40517535e-6,1
1.00900000e+0,1.31212199e-1,1.16486644e+1,1.35691567e-6,1
1.01000000e+0,1.32736308e-1,1.14503662e+1,1.31111057e-6,1
1.01100000e+0,1.34251951e-1,1.12587508e+1,1.26759631e-6,1
1.01200000e+0,1.35759320e-1,1.10734866e+1,1.22622256e-6,1
1.01300000e+0,1.37258603e-1,1.08942633e+1,1.18685114e-6,1
1.01400000e+0,1.38749977e-1,1.07207906e+1,1.14935484e-6,1
1.01500000e+0,1.40233616e-1,1.05527966e+1,1.11361640e-6,1
1.01600000e+0,1.41709686e-1,1.03900261e+1,1.07952759e-6,1
1.01700000e+0,1.43178346e-1,1.02322396e+1,1.04698838e-6,1
1.01800000e+0,1.44639751e-1,1.00792121e+1,1.01590620e-6,1
1.01900000e+0,1.46094051e-1,9.93073183e+0,9.86195319e-7,1
1.02000000e+0,1.47541389e-1,9.78659940e+0,9.57776195e-7,1
1.02100000e+0,1.48981904e-1,9.64662696e+0,9.30574984e-7,1
1.02200000e+0,1.50415731e-1,9.51063734e+0,9.04523044e-7,1
1.02300000e+0,1.51842999e-1,9.37846325e+0,8.79556504e-7,1
1.02400000e+0,1.53263835e-1,9.24994668e+0,8.55615867e-7,1
1.02500000e+0,1.54678360e-1,9.12493818e+0,8.32645661e-7,1
1.02600000e+0,1.56086692e-1,9.00329638e+0,8.10594114e-7,1
1.02700000e+0,1.57488946e-1,8.88488738e+0,7.89412860e-7,1
1.02800000e+0,1.58885232e-1,8.76958429e+0,7.69056678e-7,1
1.02900000e+0,1.60275658e-1,8.65726679e+0,7.49483244e-7,1
1.03000000e+0,1.61660328e-1,8.54782068e+0,7.30652918e-7,1
1.03100000e+0,1.63039342e-1,8.44113752e+0,7.12528535e-7,1
1.03200000e+0,1.64412800e-1,8.33711427e+0,6.95075226e-7,1
1.03300000e+0,1.65780797e-1,8.23565293e+0,6.78260252e-7,1
1.03400000e+0,1.67143424e-1,8.13666028e+0,6.62052843e-7,1
1.03500000e+0,1.68500773e-1,8.04004755e+0,6.46424064e-7,1
1.03600000e+0,1.69852930e-1,7.94573020e+0,6.31346682e-7,1
1.03700000e+0,1.71199982e-1,7.85362761e+0,6.16795047e-7,1
1.03800000e+0,1.72542010e-1,7.76366293e+0,6.02744984e-7,1
1.03900000e+0,1.73879096e-1,7.67576281e+0,5.89173694e-7,1
1.04000000e+0,1.75211318e-1,7.58985721e+0,5.76059656e-7,1
1.04100000e+0,1.76538752e-1,7.50587923e+0,5.63382548e-7,1
1.04200000e+0,1.77861473e-1,7.42376494e+0,5.51123163e-7,1
1.04300000e+0,1.79179554e-1,7.34345319e+0,5.39263339e-7,1
1.04400000e+0,1.80493065e-1,7.26488549e+0,5.27785890e-7,1
1.04500000e+0,1.81802075e-1,7.18800584e+0,5.16674546e-7,1
1.04600000e+0,1.83106652e-1,7.11276061e+0,5.05913891e-7,1
1.04700000e+0,1.84406861e-1,7.03909845e+0,4.95489315e-7,1
1.04800000e+0,1.85702767e-1,6.96697010e+0,4.85386959e-7,1
1.04900000e+0,1.86994431e-1,6.89632834e+0,4.75593672e-7,1
1.05000000e+0,1.88281915e-1,6.82712788e+0,4.66096968e-7,1
1.05100000e+0,1.89565279e-1,6.75932522e+0,4.56884984e-7,1
1.05200000e+0,1.90844581e-1,6.69287864e+0,4.47946445e-7,1
1.05300000e+0,1.92119878e-1,6.62774801e+0,4.39270630e-7,1
1.05400000e+0,1.93391224e-1,6.56389481e+0,4.30847337e-7,1
1.05500000e+0,1.94658676e-1,6.50128199e+0,4.22666854e-7,1
1.05600000e+0,1.95922285e-1,6.43987393e+0,4.14719935e-7,1
1.05700000e+0,1.97182105e-1,6.37963635e+0,4.06997765e-7,1
1.05800000e+0,1.98438185e-1,6.32053626e+0,3.99491946e-7,1
1.05900000e+0,1.99690575e-1,6.26254190e+0,3.92194465e-7,1
1.06000000e+0,2.00939325e-1,6.20562269e+0,3.85097678e-7,1
1.06100000e+0,2.02184482e-1,6.14974916e+0,3.78194290e-7,1
1.06200000e+0,2.03426092e-1,6.09489290e+0,3.71477333e-7,1
1.06300000e+0,2.04664202e-1,6.04102654e+0,3.64940150e-7,1
1.06400000e+0,2.05898855e-1,5.98812366e+0,3.58576378e-7,1
1.06500000e+0,2.07130097e-1,5.93615878e+0,3.52379935e-7,1
1.06600000e+0,2.08357969e-1,5.88510733e+0,3.46345003e-7,1
1.06700000e+0,2.09582514e-1,5.83494556e+0,3.40466013e-7,1
1.06800000e+0,2.10803774e-1,5.78565056e+0,3.34737636e-7,1
1.06900000e+0,2.12021788e-1,5.73720018e+0,3.29154768e-7,1
1.07000000e+0,2.13236596e-1,5.68957304e+0,3.23712519e-7,1
1.07100000e+0,2.14448238e-1,5.64274846e+0,3.18406204e-7,1
1.07200000e+0,2.15656750e-1,5.59670646e+0,3.13231330e-7,1
1.07300000e+0,2.16862172e-1,5.55142769e+0,3.08183589e-7,1
1.07400000e+0,2.18064539e-1,5.50689347e+0,3.03258849e-7,1
